age,household_id,school_id,work_id,primary_community,secundary_community
34,13012,0,5697,75,158
51,138543,0,732,434,311
50,158094,0,15708,586,189
69,63499,0,0,97,190
55,9407,0,0,140,476
50,192205,0,11863,449,540
31,67698,0,16178,271,288
15,68860,1822,0,303,303
29,124185,0,0,557,206
11,62101,1684,0,518,177
62,167369,0,2285,158,402
15,60577,1787,0,132,471
40,95345,0,14843,103,396
11,136969,1613,0,118,523
52,76142,0,13083,488,175
48,180484,0,2850,446,275
18,181628,1989,0,469,469
1,90159,59,0,339,172
40,162246,0,3776,348,286
44,190814,0,15934,103,577
48,88648,0,7157,225,184
46,49000,0,0,200,200
5,182190,1224,0,552,256
9,109944,1616,0,107,79
18,167605,0,12762,479,237
32,24275,0,0,256,86
31,174427,0,0,177,286
0,163416,0,0,22,22
5,58840,1294,0,161,75
18,116004,1914,0,583,357
33,185478,0,7922,311,267
40,68878,0,0,345,291
73,149911,0,0,97,97
6,86112,1615,0,47,47
81,166843,0,0,174,179
85,46289,0,0,9,496
43,20363,0,3232,200,475
17,147435,1895,0,377,489
1,131965,1050,0,600,600
45,12367,0,11634,303,226
88,130127,0,0,396,84
41,68402,0,6811,104,556
45,33218,0,0,329,329
36,110198,0,5542,400,199
34,187566,0,14827,306,31
53,87496,0,8281,375,51
47,25934,0,8031,377,164
19,62693,2176,0,454,301
17,87426,1893,0,65,73
14,169695,1820,0,333,313
11,2334,1506,0,220,46
80,141438,0,0,190,313
4,121195,1283,0,326,392
54,161179,0,15539,68,362
52,142757,0,0,349,241
34,137199,0,4686,272,230
48,165470,0,10436,16,597
9,110640,1690,0,378,469
47,183918,0,16265,35,572
66,78207,0,0,47,591
41,134250,0,16258,470,336
0,160149,0,0,449,460
52,96978,0,4874,41,598
17,52661,1865,0,116,68
18,12595,0,1701,63,188
8,184180,1648,0,121,337
39,178055,0,12495,219,330
20,73577,0,9785,448,448
44,36861,0,2728,600,335
33,165182,0,4416,370,564
84,44821,0,0,137,322
13,25059,1835,0,303,212
47,68929,0,0,67,67
17,179585,1878,0,569,456
25,54199,0,2108,141,576
30,100026,0,0,338,218
14,77680,1816,0,178,518
9,166963,1482,0,258,487
15,24267,1895,0,37,204
8,17955,1556,0,504,20
40,151930,0,260,562,172
36,87607,0,4641,505,323
31,83148,0,8480,274,112
0,125924,895,0,377,519
60,169262,0,0,384,38
17,22846,1879,0,351,351
3,32811,0,0,470,407
36,110160,0,1952,41,426
31,33304,0,5409,522,341
36,47751,0,12585,580,378
41,40627,0,15692,300,300
22,177138,0,111,396,103
70,105208,0,0,317,317
65,76648,0,0,428,506
40,82251,0,625,172,562
18,177563,0,11399,50,201
19,74498,0,0,58,150
7,133178,1602,0,563,460
12,110009,1870,0,483,482
42,116002,0,9663,311,434
19,179342,2083,0,496,367
17,159156,1837,0,579,503
24,40118,0,4759,298,494
25,162717,0,12935,557,283
60,124176,0,0,296,186
40,140437,0,0,40,40
35,114109,0,12112,332,332
79,5583,0,0,238,511
42,39436,0,13360,407,407
61,23140,0,16127,247,208
21,164159,1976,0,320,121
57,13644,0,6933,177,178
32,115019,0,796,493,201
51,86217,0,6474,424,387
44,45588,0,9195,478,521
7,133110,1552,0,465,532
39,173738,0,0,15,15
3,170428,1288,0,195,45
1,121959,1029,0,555,191
42,186936,0,3576,56,304
40,142438,0,10414,449,545
8,9391,1495,0,514,247
11,51568,1572,0,341,499
46,51183,0,0,481,188
43,141204,0,0,499,196
4,52661,1367,0,591,116
5,54656,1260,0,93,93
1,165903,817,0,47,362
55,3051,0,0,15,368
47,29012,0,5623,181,204
53,74378,0,15243,561,66
39,170871,0,14405,66,171
39,71745,0,1644,86,298
51,132263,0,1387,63,63
0,58995,829,0,298,538
31,116572,0,11988,556,580
23,24272,1994,0,562,339
79,190943,0,0,294,294
8,76138,1757,0,56,384
51,15326,0,15590,9,9
5,89684,1370,0,133,463
35,63573,0,0,107,472
40,11133,0,0,236,299
1,6769,53,0,16,402
30,88382,0,9474,123,24
6,109572,1460,0,219,510
53,182821,0,2631,202,191
30,128315,0,0,131,280
53,181960,0,14444,136,116
54,161292,0,15811,320,296
10,88116,1739,0,120,556
21,96901,0,11524,481,188
3,83322,1288,0,94,458
52,80813,0,14195,241,269
44,49295,0,10253,220,46
6,142294,1695,0,322,151
62,86640,0,0,272,61
28,120912,0,13963,258,454
15,80922,1794,0,43,490
39,72499,0,13017,353,480
67,39907,0,0,299,329
34,6796,0,9772,202,230
18,128042,2355,0,303,192
60,14052,0,0,379,585
4,29589,1376,0,427,524
6,35262,1482,0,152,311
46,115603,0,2310,381,381
59,156757,0,0,557,557
27,123382,0,8360,493,470
4,47500,1278,0,223,490
55,142615,0,0,272,107
34,80120,0,8740,122,440
31,70906,0,0,546,537
18,134769,1917,0,305,326
66,100693,0,0,327,567
33,87822,0,6672,39,139
19,115600,0,15370,416,416
18,30891,0,16105,481,188
43,145599,0,14365,523,560
58,178852,0,0,21,424
19,40515,0,0,503,222
40,70847,0,5548,447,526
45,82731,0,13837,488,258
15,72502,1810,0,413,472
37,21394,0,9270,199,205
40,125079,0,9941,567,209
4,93086,1153,0,457,457
34,171634,0,8135,229,126
34,154236,0,2791,91,125
30,123894,0,0,242,276
65,96998,0,0,387,21
42,51006,0,13080,135,112
42,169060,0,6666,485,520
44,163977,0,1195,63,481
22,180763,0,0,524,338
52,2882,0,4436,256,342
0,76186,0,0,363,148
10,110384,1490,0,533,410
40,56703,0,13741,226,563
82,84941,0,0,201,201
2,4045,0,0,199,286
57,63339,0,0,484,411
60,87444,0,0,600,444
26,46300,0,0,42,318
9,118200,1709,0,1,457
45,92491,0,14480,421,381
57,58303,0,0,317,508
48,44881,0,3654,452,509
68,51794,0,0,557,277
6,111837,1604,0,174,478
15,68250,1837,0,38,38
36,138850,0,5967,408,574
17,90012,1792,0,65,584
49,28817,0,5112,293,466
21,139069,0,0,280,416
27,127198,0,9051,600,386
6,146782,1460,0,430,175
47,192062,0,15385,462,462
14,66621,1883,0,64,244
27,79272,0,1123,73,65
35,52896,0,13898,597,402
55,122477,0,13968,96,574
74,187562,0,0,65,178
50,153839,0,690,449,545
21,66298,2066,0,57,491
13,8075,1833,0,477,481
19,75696,0,12331,426,193
63,31024,0,14028,510,330
57,176421,0,0,59,260
64,30284,0,11181,91,91
41,30487,0,7088,202,191
45,160101,0,14101,119,445
17,149908,1837,0,251,416
34,68711,0,754,418,418
83,30954,0,0,216,489
57,88507,0,0,407,407
43,102487,0,9051,193,41
15,181676,1846,0,218,82
9,178157,1522,0,294,190
51,12904,0,0,142,515
18,5311,2386,0,402,124
53,130970,0,1227,431,293
26,108291,0,9821,294,392
8,115733,1486,0,208,198
44,5419,0,1805,58,97
30,6132,0,0,56,38
31,112926,0,3603,256,86
1,160744,0,0,316,27
32,10689,0,405,27,353
35,19521,0,13258,312,554
5,76953,1265,0,306,306
48,153825,0,0,29,29
39,88614,0,2692,441,200
54,129627,0,0,174,179
6,46319,1525,0,462,99
76,95265,0,0,289,562
13,5226,1799,0,495,232
52,13424,0,12958,523,118
39,14193,0,6568,414,286
40,53421,0,0,598,193
31,190815,0,9502,125,91
12,160100,1890,0,50,596
46,181135,0,14182,297,267
30,99752,0,12617,97,109
70,169059,0,0,360,530
12,101167,1810,0,210,503
62,13308,0,0,402,16
49,96997,0,5821,101,162
76,186299,0,0,440,252
34,13450,0,0,380,380
36,22966,0,16159,557,354
39,28445,0,5548,66,185
47,43663,0,6045,409,471
12,80020,1801,0,200,230
37,93385,0,9171,458,408
11,101719,1445,0,111,558
64,164330,0,13636,238,37
18,127593,0,0,396,103
42,122415,0,0,384,564
42,63302,0,9673,113,393
25,62275,0,14638,109,15
40,104968,0,14327,249,397
21,99185,2140,0,598,598
18,36129,0,5877,127,260
8,13068,1493,0,226,588
13,152210,1793,0,64,273
60,56371,0,0,559,352
28,38349,0,2846,300,481
55,100121,0,10836,404,129
68,170403,0,0,558,14
58,13121,0,0,444,44
44,179670,0,3268,187,463
53,178731,0,13255,384,38
7,39525,1541,0,317,19
10,123958,1770,0,217,158
62,164218,0,0,397,497
60,179188,0,0,431,293
21,161617,1973,0,562,21
34,124370,0,13057,337,320
27,109624,0,98,31,127
50,4341,0,13168,343,530
71,67056,0,0,187,14
34,32399,0,5037,167,502
82,174352,0,0,492,386
27,123833,0,0,128,109
37,77382,0,2303,334,212
12,186644,1868,0,312,554
46,22661,0,12439,560,345
2,13928,1119,0,450,159
43,112033,0,3928,554,7
4,176401,1306,0,89,203
46,180471,0,11464,409,21
45,13068,0,5535,192,303
40,144447,0,4427,37,302
38,27986,0,14815,437,225
43,32172,0,0,542,257
20,67009,2553,0,500,500
23,22189,2503,0,288,360
0,115591,0,0,586,158
28,137339,0,2679,280,35
19,39873,2203,0,203,274
37,101978,0,2436,19,19
57,98997,0,0,157,313
37,185809,0,0,300,300
20,111506,2068,0,345,560
1,82550,690,0,354,170
57,122038,0,0,113,393
32,84435,0,466,157,285
14,60910,1839,0,167,120
48,15273,0,15220,493,407
1,106745,0,0,97,371
36,18425,0,5802,153,61
45,16497,0,0,294,190
32,57909,0,3009,409,387
27,48224,0,5999,583,51
67,101278,0,0,526,447
35,77567,0,13871,270,544
72,76810,0,0,536,536
30,48982,0,2096,356,356
48,85526,0,12258,85,78
47,90374,0,8902,191,310
19,67788,0,8706,514,179
17,7782,1820,0,197,368
32,159310,0,4406,152,34
30,173047,0,1805,371,343
9,77595,1674,0,41,41
31,10890,0,4059,28,562
11,75000,1656,0,408,574
3,150470,1291,0,178,348
26,183629,0,5760,311,434
24,58589,2301,0,8,246
13,151386,1810,0,125,375
42,23122,0,11945,73,414
2,76983,807,0,182,38
49,7741,0,11869,377,439
42,122699,0,12268,532,491
60,163538,0,0,547,583
69,149569,0,0,105,53
71,149068,0,0,305,307
9,160651,1451,0,22,513
2,96580,811,0,81,271
14,49160,1843,0,135,135
18,91196,2433,0,559,578
28,5847,0,7478,55,55
33,47840,0,508,425,425
55,125867,0,11173,423,250
52,143220,0,10567,562,116
48,151139,0,0,10,314
73,104942,0,0,436,143
40,177631,0,15697,441,107
46,145489,0,7485,490,43
29,69237,0,2070,381,421
56,42110,0,13987,163,214
34,35671,0,5712,124,231
25,18939,0,3013,593,457
45,134220,0,2481,440,252
42,84216,0,0,16,488
26,77,0,11979,355,355
41,127906,0,0,97,313
27,154457,0,4809,528,520
12,75032,1864,0,133,287
19,5641,0,0,216,181
68,126460,0,0,231,231
18,180731,0,4093,298,494
47,96770,0,3027,89,45
11,88952,1630,0,457,117
65,58269,0,0,159,26
28,108196,0,0,272,560
28,98037,0,13077,420,112
12,97318,1835,0,469,113
60,144159,0,0,12,137
18,30050,2572,0,174,326
64,117007,0,9631,61,272
28,41719,0,4642,311,81
28,4345,0,2725,317,385
11,81548,1768,0,483,488
37,127301,0,2096,146,468
65,157513,0,0,496,9
28,58701,0,11869,12,586
16,57865,1789,0,69,350
30,33207,0,10697,597,559
34,679,0,11068,392,294
42,144412,0,0,16,483
20,92037,0,12069,533,457
38,73722,0,14002,229,379
43,30768,0,12110,519,354
64,94542,0,0,100,99
55,100571,0,0,162,33
3,181138,1271,0,554,466
38,108543,0,1638,362,68
53,123049,0,8743,310,555
41,28278,0,92,480,204
38,38806,0,12558,400,537
56,116687,0,0,426,426
36,39362,0,13760,90,64
30,96764,0,1972,151,5
40,8117,0,13832,470,493
53,60409,0,15997,382,43
36,100341,0,5315,345,107
11,155002,1656,0,400,400
57,131940,0,0,448,104
28,93294,0,7860,198,198
56,48659,0,5044,561,9
65,184922,0,0,403,569
16,92347,1874,0,490,546
33,122588,0,4563,500,399
32,163172,0,11715,525,294
17,44244,1837,0,329,329
4,33877,1212,0,137,322
3,134997,1137,0,390,249
71,69589,0,0,59,324
26,2903,0,0,36,287
56,78596,0,7525,443,176
47,136985,0,15571,271,351
61,184689,0,5800,282,241
36,153594,0,0,493,407
52,19110,0,13779,394,250
54,190959,0,12026,419,114
53,100395,0,1977,249,304
14,123694,1786,0,92,383
23,181365,2519,0,273,483
57,148897,0,0,481,188
56,115132,0,0,401,8
59,18259,0,0,344,151
33,44978,0,0,239,574
33,100718,0,2266,67,481
43,126398,0,3395,402,161
84,101472,0,0,324,551
17,108324,1842,0,521,359
19,133786,0,0,455,104
54,111966,0,12180,272,77
50,146569,0,2896,329,417
40,27929,0,0,456,324
48,143866,0,3880,528,536
20,1436,2534,0,529,362
48,11073,0,8442,488,175
55,153285,0,1805,502,167
33,35763,0,13471,576,281
26,104030,0,76,227,417
9,25474,1637,0,334,334
41,164570,0,0,43,40
49,84193,0,0,35,280
47,8423,0,431,585,190
48,153023,0,1509,74,257
37,143484,0,5623,219,436
75,63732,0,0,223,423
69,147208,0,0,133,1
16,144370,1827,0,509,509
15,18595,1839,0,461,341
43,90199,0,16474,298,449
9,2,1568,0,132,47
25,110152,0,7829,430,244
27,43111,0,4182,249,502
56,150678,0,11228,392,514
63,27648,0,0,523,61
48,143746,0,5488,495,495
44,176122,0,13055,546,400
42,131538,0,1948,66,561
44,30299,0,11043,299,296
22,104877,2260,0,186,186
6,53918,1539,0,560,272
92,98404,0,0,222,366
34,169547,0,5459,157,451
42,184296,0,3103,239,348
40,15297,0,8925,353,59
63,3612,0,16260,385,385
6,186407,1420,0,268,257
45,70889,0,0,307,514
3,156070,1312,0,545,494
17,581,1813,0,227,227
54,183322,0,10113,413,472
4,134290,1348,0,343,97
54,105503,0,14953,335,335
49,1657,0,0,228,223
46,44881,0,6121,405,211
41,85727,0,15852,41,598
14,117034,1870,0,475,413
40,166144,0,14816,57,417
4,158107,1154,0,236,121
59,178036,0,13090,583,309
62,125513,0,0,363,148
10,179981,1670,0,426,598
30,165277,0,103,484,77
10,40816,1751,0,508,19
46,115024,0,0,429,396
22,16532,0,2608,522,499
5,56921,1386,0,85,415
45,162507,0,9641,472,472
68,165074,0,0,583,355
64,81231,0,0,8,8
53,87825,0,11,309,357
52,127805,0,0,512,512
38,113969,0,10710,314,97
49,75814,0,0,46,195
8,73905,1414,0,34,72
37,55431,0,11315,110,553
66,23984,0,0,246,246
21,39811,2377,0,81,152
44,54096,0,13969,330,155
13,41340,1879,0,465,57
0,94463,837,0,379,509
51,50931,0,16272,496,308
0,133127,492,0,455,455
34,736,0,14480,466,466
24,135355,2139,0,477,385
54,116168,0,5470,72,123
20,16547,2484,0,468,324
36,3770,0,0,338,524
39,163451,0,9122,407,470
29,94940,0,6175,558,14
34,18249,0,13166,475,472
26,21037,0,8528,200,290
28,59190,0,15596,543,508
47,100448,0,0,208,179
57,45662,0,0,10,24
31,66057,0,11747,62,571
55,74806,0,0,207,506
68,52328,0,0,94,414
17,16749,1902,0,154,156
23,73606,0,7112,328,294
38,163117,0,13187,157,157
20,171827,2038,0,26,425
15,49387,1902,0,588,588
19,47959,0,7513,26,425
42,165164,0,3103,593,593
15,19612,1843,0,532,135
27,27002,0,12752,508,508
43,43145,0,13168,437,365
21,174540,0,14526,471,387
53,180827,0,0,200,200
73,152543,0,0,423,223
34,141575,0,54,202,61
27,192419,0,4111,235,235
26,181336,0,0,343,157
55,14903,0,16474,545,545
46,15313,0,13906,400,239
13,46157,1840,0,390,304
45,126005,0,3987,173,575
32,64515,0,9030,308,66
8,13474,1575,0,493,493
37,185898,0,9604,123,123
11,140420,1658,0,518,239
50,46248,0,14670,173,91
30,7200,0,3636,291,79
49,106550,0,0,246,246
13,46657,1792,0,101,274
69,117125,0,0,295,543
4,120913,1174,0,556,595
7,178675,1420,0,430,578
6,32858,1541,0,317,317
14,7632,1837,0,565,179
33,103059,0,184,381,381
43,104347,0,5603,419,531
71,58953,0,0,294,294
39,47462,0,0,493,407
74,155742,0,0,455,497
45,185992,0,6180,293,522
21,172429,2580,0,569,52
6,52218,1748,0,464,219
35,179543,0,6369,52,513
19,102557,0,13883,273,301
29,76652,0,4830,270,129
54,36039,0,12349,553,227
32,177635,0,14946,499,522
15,5596,1907,0,596,324
49,23101,0,3068,406,445
15,83607,1826,0,481,481
23,55130,2416,0,333,190
47,24542,0,8737,125,51
56,169882,0,15142,366,374
35,70321,0,433,507,211
19,73738,2570,0,132,362
56,152041,0,2180,186,186
43,124825,0,15124,514,221
15,117646,1791,0,407,264
33,103484,0,0,557,209
6,7041,0,0,303,303
14,73206,1902,0,588,212
14,115883,1879,0,515,406
1,151203,730,0,577,396
5,40946,1261,0,581,227
82,162479,0,0,438,281
12,177188,1820,0,176,169
19,170849,1995,0,218,218
27,39833,0,14045,475,413
50,37740,0,1682,294,498
24,182776,0,0,78,197
73,171263,0,0,264,264
21,155587,2235,0,198,250
53,59850,0,0,360,197
2,167544,0,0,269,594
21,12448,2339,0,103,300
10,69014,1515,0,308,185
27,38833,0,14400,485,535
62,153912,0,0,256,552
62,7178,0,11327,400,423
18,87149,0,0,484,16
0,117218,0,0,105,200
5,20372,1384,0,599,170
41,187997,0,11852,449,494
8,83226,1769,0,151,284
51,133654,0,9883,368,271
39,137343,0,0,592,175
20,109765,2421,0,89,89
23,157904,0,0,227,553
75,99426,0,0,279,240
40,72663,0,0,122,249
39,12887,0,5395,280,153
44,73003,0,8969,26,419
3,67489,1286,0,369,196
6,72619,1616,0,441,107
10,81333,1658,0,437,307
3,104245,1142,0,388,16
37,94995,0,13687,113,564
43,63151,0,4116,239,414
44,58681,0,15049,235,531
53,20504,0,15861,524,331
10,143707,1586,0,10,361
6,25878,1771,0,5,590
15,139503,1845,0,29,106
31,50992,0,0,286,518
3,32209,1346,0,585,452
26,163462,0,0,489,80
63,95984,0,3285,122,193
56,125936,0,0,27,353
49,91923,0,5394,71,522
48,47013,0,2000,151,151
45,110247,0,3559,584,584
20,98627,2498,0,108,58
35,57241,0,12226,551,569
10,100644,1730,0,536,504
52,91085,0,7300,333,108
34,111032,0,11284,255,526
39,175643,0,1114,86,86
12,130139,1796,0,281,247
25,155802,0,0,325,356
8,72328,1628,0,520,520
1,141217,1081,0,350,404
42,15591,0,7088,61,61
45,77023,0,0,56,384
5,121889,1158,0,202,61
40,182947,0,12276,392,307
36,39991,0,1652,322,98
18,113368,0,14638,405,509
61,30639,0,0,78,85
7,99832,1530,0,88,291
41,99150,0,3490,430,258
39,68157,0,0,276,460
33,69860,0,0,326,247
49,17046,0,3463,159,159
29,96058,0,15927,387,409
40,52699,0,6843,145,283
48,29124,0,790,132,292
10,170814,1602,0,364,364
43,4548,0,0,392,179
26,58813,0,13934,449,545
9,95961,1451,0,374,579
0,102115,1128,0,379,157
40,64115,0,0,552,22
6,38873,1769,0,124,124
42,80194,0,10386,176,509
52,125897,0,14816,29,427
42,69279,0,6313,25,462
18,110445,0,10657,274,101
25,82198,0,13158,475,472
51,39135,0,499,157,58
5,180833,1221,0,94,178
46,70960,0,13510,400,228
12,135546,1882,0,79,79
26,101582,0,5164,534,420
53,166067,0,9809,475,272
27,49820,0,4024,409,116
22,189925,2009,0,469,212
28,62683,0,1385,334,469
43,38462,0,0,272,560
32,89130,0,10678,111,14
10,189634,1487,0,500,599
75,9074,0,0,436,436
90,104129,0,0,368,415
6,137717,1500,0,223,576
19,81762,2454,0,104,304
58,130872,0,0,523,272
41,70471,0,1164,536,536
18,58250,0,14619,82,381
27,8876,0,7992,235,235
39,82943,0,8456,339,449
17,140815,1837,0,135,112
68,80130,0,0,188,188
54,76825,0,2947,419,419
59,10633,0,0,399,206
40,129914,0,13519,272,79
18,125906,0,3812,300,481
22,29239,2160,0,177,408
30,81586,0,256,469,393
14,103177,1792,0,597,597
39,50354,0,16110,597,75
41,44902,0,3054,597,487
56,15682,0,12885,47,132
35,60048,0,0,421,590
22,21186,2262,0,560,523
34,183468,0,3727,232,314
12,183780,1868,0,362,292
14,142110,1820,0,211,169
25,109021,0,7316,54,225
3,66810,1255,0,523,472
72,66025,0,0,448,56
61,164002,0,0,302,541
47,24064,0,13760,270,207
26,171159,0,0,336,336
17,109482,1881,0,140,389
21,15172,2055,0,360,169
21,145391,0,12363,52,418
44,140406,0,0,304,196
45,161943,0,2074,88,207
44,2978,0,353,509,405
28,22171,0,14878,237,571
26,50071,0,16430,366,283
5,25257,1261,0,553,268
54,15089,0,10714,522,466
43,116001,0,0,183,359
7,84480,1672,0,210,480
9,123887,1514,0,566,26
43,92213,0,107,398,364
62,30772,0,0,549,144
5,156522,1238,0,188,188
9,69603,1454,0,413,291
33,55211,0,10436,430,258
5,164961,1178,0,338,338
56,161047,0,1545,438,305
6,168474,1726,0,29,106
45,26803,0,15190,427,561
36,83777,0,129,504,504
41,1798,0,8647,233,547
44,49487,0,10056,381,421
3,185148,1177,0,392,208
51,40547,0,0,12,12
7,139013,1607,0,118,560
9,125234,1672,0,501,376
10,161307,1640,0,566,526
71,13651,0,0,509,379
36,142133,0,12230,182,455
19,98968,0,5657,439,550
47,84697,0,8702,127,496
17,149356,1799,0,365,525
38,23349,0,0,589,589
36,156467,0,6962,231,402
21,162270,0,10791,112,135
20,2744,2515,0,459,50
71,149394,0,0,84,396
53,70281,0,4516,44,492
55,150690,0,7484,375,125
5,7301,1267,0,285,285
9,149369,1575,0,493,493
54,68222,0,14553,81,81
76,183131,0,0,274,23
49,110099,0,1222,529,575
37,53863,0,98,277,480
38,95554,0,10733,599,374
46,13313,0,10535,85,176
8,127221,1433,0,206,550
39,172073,0,0,494,494
48,70368,0,4871,526,255
4,104081,1245,0,574,400
32,136643,0,10001,139,455
49,83778,0,13420,351,78
19,57267,0,10312,311,152
48,103557,0,245,385,55
48,107614,0,7915,551,513
28,75748,0,2917,173,356
51,54166,0,11590,449,562
74,135972,0,0,421,381
45,5009,0,6829,41,193
55,174620,0,0,77,572
47,47047,0,9615,230,272
58,47643,0,8069,69,207
54,16820,0,855,542,268
22,142181,0,2992,324,302
36,55522,0,964,542,268
45,74956,0,12500,380,299
33,140658,0,15048,300,481
26,113675,0,700,90,476
24,184887,2304,0,491,57
5,160760,0,0,213,156
31,170913,0,6119,536,536
46,189361,0,0,306,27
10,190474,1463,0,338,331
21,94503,1986,0,144,89
7,149172,1407,0,537,490
10,151908,1663,0,13,328
76,157900,0,0,371,150
69,63393,0,0,63,63
3,8273,1283,0,307,307
20,52943,2172,0,121,337
17,47505,1877,0,423,141
72,133076,0,0,423,223
42,171775,0,0,31,106
44,116388,0,9580,502,304
9,164301,1578,0,20,20
42,91195,0,5857,41,598
58,57369,0,0,300,481
42,172796,0,8428,437,183
77,188965,0,0,120,120
44,10331,0,5147,366,204
1,47930,239,0,188,63
42,135848,0,11479,522,293
74,174120,0,0,367,442
35,51676,0,5235,173,473
46,84228,0,4928,388,273
33,36612,0,0,300,188
45,152212,0,15590,367,9
49,14910,0,0,188,481
7,154940,1624,0,539,435
37,145137,0,4897,151,406
27,170701,0,0,465,549
24,35655,0,0,356,356
9,85633,1540,0,577,508
40,71711,0,8442,118,523
44,167477,0,10387,377,501
38,183689,0,0,146,376
8,41830,1659,0,403,50
11,41235,1500,0,228,223
6,49386,1479,0,374,567
46,179607,0,4596,569,596
18,106643,2459,0,347,347
13,105514,1794,0,74,195
26,114448,0,11301,64,539
7,157227,1738,0,379,452
60,44927,0,0,85,6
15,102353,1801,0,191,202
20,191427,0,0,233,418
51,149516,0,9381,306,27
35,152160,0,11439,227,110
10,90988,1487,0,567,541
31,75734,0,5500,300,481
18,53661,0,5265,20,516
13,138170,1883,0,496,31
43,152998,0,10471,317,18
55,137850,0,0,241,282
31,149933,0,4081,551,22
4,172978,1236,0,72,72
65,11980,0,0,554,554
49,106062,0,11168,400,574
29,80317,0,11940,578,488
36,184761,0,0,524,421
3,152127,1376,0,261,260
17,179070,1858,0,183,225
35,187396,0,834,327,222
73,89674,0,0,72,72
21,156889,2452,0,368,197
16,182009,1865,0,21,424
45,28087,0,8969,531,566
10,90515,1658,0,65,414
15,90829,1833,0,403,201
43,53932,0,0,253,429
41,65156,0,12019,200,88
65,40762,0,0,376,480
40,45100,0,10859,470,493
5,189923,1312,0,538,538
35,115151,0,3528,376,37
4,5325,1259,0,132,591
30,185241,0,13749,305,394
64,137493,0,0,571,83
22,15312,0,4959,428,506
35,156888,0,15498,289,226
35,66796,0,15395,518,408
42,62718,0,9758,415,263
47,172276,0,12659,199,574
56,158246,0,0,305,394
44,131079,0,12357,3,263
47,13770,0,13742,163,163
44,156325,0,0,135,135
74,11063,0,0,422,165
67,124284,0,0,475,472
43,124875,0,11756,104,56
37,163410,0,15249,529,529
57,89595,0,5136,384,104
9,83941,1430,0,94,458
36,109272,0,9270,239,584
14,110362,1831,0,354,302
35,88518,0,7418,272,118
66,136157,0,0,326,281
62,135750,0,256,246,246
64,84149,0,9085,99,184
40,1595,0,0,561,561
7,132229,1680,0,475,79
6,56753,1739,0,387,136
44,170681,0,6823,457,329
24,152446,1961,0,394,208
7,116635,1757,0,461,372
19,43000,0,2829,13,13
